10,"{""Pair\""http://www.google.com/base/feeds/snippets/13697190479818290595\""-\""b0008g2bvm\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17501987182659378619\""-\""b0007yll20\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14691100460127614059\""-\""b0007g9760\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17823721749459533075\""-\""b0008ews9o\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9029807166568270057\""-\""b000k6crb4\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17843895237236158219\""-\""b000hcvr1m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13673020163682698234\""-\""b000ej9w0q\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16769449274864717899\""-\""b000cc09uw\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16769449274864717899\""-\""b000e2d3lc\"""": 1.0, ""Pair\""http://www.google.com/base/feeds/snippets/17939626833908573527\""-\""b000o3ek2m\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MTAUNDCWLJA4,3L0XNCAXMZOWODOWNC42MJY0
11,"{""Pair\""http://www.google.com/base/feeds/snippets/14812439490848045578\""-\""b000hed3f8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13073124447528843542\""-\""b000gaqlxe\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13125236767288549966\""-\""b000ndibws\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10849068506859926430\""-\""b0007lw23a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18406460610458325212\""-\""b000b85aag\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10813731818583051752\""-\""b000q6zk3a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13164965529321114691\""-\""b0006nkbn2\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18282499725938188855\""-\""b0009xndso\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13446601531644264803\""-\""b0001wn0sq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10301544386744816648\""-\""b000bb6f5m\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MJAUNDCTMC4X,3L0XNCAXMZOWODOWNC42MJY3
12,"{""Pair\""http://www.google.com/base/feeds/snippets/13726998241496860922\""-\""b000ik9s00\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/2284241765475162173\""-\""b000ecqxjq\"""": 1.0, ""Pair\""http://www.google.com/base/feeds/snippets/12845828276850775134\""-\""b000rgxto6\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12754079477023421089\""-\""b0000ycfe0\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13062769020372950507\""-\""b000fbgav2\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17871729840721789776\""-\""b000he35ss\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18388451726220202579\""-\""b0002agbtc\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10623432141570708774\""-\""b000k7ving\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4783370532123880956\""-\""b0009yegcu\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16758368985966319493\""-\""b000nkpf7k\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2MZAUNDCWLJA4,3L0XNCAXMZOWODOWNC42MJCX
13,"{""Pair\""http://www.google.com/base/feeds/snippets/1949229857064458441\""-\""b0009rgzgm\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/3851440846924300601\""-\""b000a7bibs\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15661314377252665074\""-\""b0009y6f0g\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13718712808898001175\""-\""b000314vvu\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/8042583218932085904\""-\""b000ndick4\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16610365930217257008\""-\""b0000vyk1o\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/7181709960017015550\""-\""b000brm3xe\"""": 1.0, ""Pair\""http://www.google.com/base/feeds/snippets/12910379210003509266\""-\""b000ndibjq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9687887699930800156\""-\""b0000swyw4\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15203735208016659510\""-\""b000h5fo8g\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NDAUNDCTMC4W,3L0XNCAXMZOWODOWNC42MJC0
14,"{""Pair\""http://www.google.com/base/feeds/snippets/9453018933566732249\""-\""b0002wt64m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9426718267663314434\""-\""b000pgs3cq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13636480146796984957\""-\""b000i7zabo\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5168261559363303902\""-\""b000g0lkcg\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13479220891875857477\""-\""b000aa87go\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/11029185598470444071\""-\""b000bgtvbc\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4025192676992669735\""-\""b000fvqo0o\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17836395815164917371\""-\""b0008ewsf8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17790799708366999123\""-\""b000in351k\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4923451909983851979\""-\""b000v9yxj4\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NDAUNDCTMC4W,3L0XNCAXMZOWODOWNC42MJC3
15,"{""Pair\""http://www.google.com/base/feeds/snippets/17834804262117799503\""-\""b000jx5shs\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18107239556630917796\""-\""b000rlqnr6\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/2217167988787223405\""-\""b000ub66ha\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18431827533263730235\""-\""b00009apna\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12411157260503394365\""-\""b000fn6c2c\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4058027556169196919\""-\""b000ndibh8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5181661570525386541\""-\""b000ndibvo\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/2470348781641491751\""-\""b000oajy8a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13129018892795959281\""-\""b000ndibh8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16984973005966322912\""-\""b000b57k4s\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NDAUNDCTMC4W,3L0XNCAXMZOWODOWNC42MJGX
16,"{""Pair\""http://www.google.com/base/feeds/snippets/9616317575612495489\""-\""b000h229hi\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17962667015870936885\""-\""b0001nm7zm\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18378932841147152966\""-\""b000bgpqos\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10883047013256896757\""-\""b0009y6ewu\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/3704829860217910239\""-\""b000ap2wyw\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14896305160058655925\""-\""b00094oszk\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5571864419424285346\""-\""b00032q1hq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14815121291893978017\""-\""b0001h5w9g\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17512159947329144136\""-\""b000fbju6e\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10299611596430222322\""-\""b000ndichc\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NDAUNDCTMC4W,3L0XNCAXMZOWODOWNC42MJG0
17,"{""Pair\""http://www.google.com/base/feeds/snippets/18435579466587005010\""-\""b00002jvfk\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18389772286278704810\""-\""b000o27t8a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/7898902077337932386\""-\""b000na1v8w\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9700384320550908183\""-\""b000a7q6n8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13711624573601150378\""-\""b0001wn0ky\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5767845185221029524\""-\""b000ndibri\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17998064550570873069\""-\""b000io79mu\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18435579466587005010\""-\""b0006g2wr2\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15800184450191067839\""-\""b0001wn0m2\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17501987182659378619\""-\""b000gcd73y\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NDAUNDCTMC4W,3L0XNCAXMZOWODOWNC42MJG3
18,"{""Pair\""http://www.google.com/base/feeds/snippets/13631557261313424700\""-\""b000in351k\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5068947095089747483\""-\""b000g80lku\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/4672425011703995374\""-\""b000i2y0cy\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17229680859570691562\""-\""b000fiejt0\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9997282084409978802\""-\""b000evo8h6\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/11599304001520708679\""-\""b000gkshi6\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/5767845185221029524\""-\""b000ndicqi\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/12543046747030237240\""-\""b000ivl050\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13078719460791292222\""-\""b0001wn1ee\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9985030341591149569\""-\""b000gw55es\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NDAUNDCTMC4W,3L0XNCAXMZOWODOWNC42MJKW
19,"{""Pair\""http://www.google.com/base/feeds/snippets/13441425150917109811\""-\""b000lu89yi\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17115668063963365674\""-\""b000o39tgo\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13663736690242275539\""-\""b000ndic9a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17511164549114524870\""-\""b00069e7ko\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13725607155690879229\""-\""b000bcicxy\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17479437813216357894\""-\""b000ga99ry\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17288430274465544474\""-\""b000in8nhq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15459094292903864426\""-\""b000068xo6\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13663736690242275539\""-\""b000o27t8a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14391445631859374347\""-\""b0001wn1a8\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NDAUNDCTMC4W,3L0XNCAXMZOWODOWNC42MJK0
20,"{""Pair\""http://www.google.com/base/feeds/snippets/10720887667449998069\""-\""b000buqo9a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14815121291893978017\""-\""b0001wn18u\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14807972652628652766\""-\""b000eiau3u\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18195626752396679157\""-\""b000ndibqy\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17967900865986277130\""-\""b000h1xy3m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/8148630564555070134\""-\""b000ndid62\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/8918859484248831701\""-\""b000ogsh3c\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/3997486488729671932\""-\""b000fzz76m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10883047013256896757\""-\""b000fer1d0\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18394964067436310447\""-\""b000ndibe6\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NDAUNDCTMC4W,3L0XNCAXMZOWODOWNC42MJK3
21,"{""Pair\""http://www.google.com/base/feeds/snippets/15203405883423315352\""-\""b000dinb4g\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17175123021503003798\""-\""b00008mnxr\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17199343428206068180\""-\""b000g80lku\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13290923475489905248\""-\""b000ofnri8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/1528326579184485637\""-\""b0009i5px0\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14792132642669527606\""-\""b000b3z2zo\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13314812920338419513\""-\""b000ndibwi\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13673799320876526338\""-\""b000hcvr1m\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/17943324820292919047\""-\""b000ndib6y\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/9238210867244449104\""-\""b000gsa7wc\"""": 0.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NDAUNDCTMC4W,3L0XNCAXMZOWODOWNC42MZAW
22,"{""Pair\""http://www.google.com/base/feeds/snippets/12794387524239668290\""-\""b0007lw23a\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/14054232840925252286\""-\""b000i8thy4\"""": 1.0, ""Pair\""http://www.google.com/base/feeds/snippets/15159234661407732476\""-\""b0001wn0m2\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/11143055459495586546\""-\""b000exu99k\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13368550084570344351\""-\""b000bta4k6\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/16835999630329052337\""-\""b000dn7k8y\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/15159234661407732476\""-\""b0001wn0sq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/10248910023220043204\""-\""b0001wn1a8\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/18305953820307083661\""-\""b000bknncq\"""": 0.0, ""Pair\""http://www.google.com/base/feeds/snippets/13636480146796984957\""-\""b000t9luce\"""": 1.0}",39H0DHA6LY93D3CUZ29VZ2XLLMNVBS,A2NTAUNDCWLJA4,3L0XNCAXMZOWODOWNC42MZA2
