id,content,assignment_id,worker_id,task_id
21,"{""Pair286-247"": 0.0, ""Pair651-312"": 0.0, ""Pair430-261"": 0.0, ""Pair98-259"": 0.0, ""Pair715-62"": 0.0, ""Pair611-366"": 0.0, ""Pair624-377"": 0.0, ""Pair307-260"": 0.0, ""Pair594-229"": 0.0, ""Pair790-59"": 0.0}",30G2LTI0NYC6IDAUMCWGJ1BHAXI2NT,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODE5
22,"{""Pair617-449"": 0.0, ""Pair762-52"": 0.0, ""Pair430-31"": 0.0, ""Pair585-247"": 0.0, ""Pair677-22"": 0.0, ""Pair652-227"": 0.0, ""Pair690-497"": 0.0, ""Pair825-389"": 0.0, ""Pair363-109"": 0.0, ""Pair666-592"": 0.0}",30E3LTQ0OSC6IDAUMCWGJ1BHAXI3NJ,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODIZ
23,"{""Pair395-23"": 0.0, ""Pair95-135"": 0.0, ""Pair744-606"": 0.0, ""Pair330-244"": 0.0, ""Pair80-598"": 0.0, ""Pair615-26"": 0.0, ""Pair662-110"": 0.0, ""Pair362-16"": 0.0, ""Pair713-308"": 0.0, ""Pair612-430"": 0.0}",30K1LTIZJZOGMC4WLCANUGFPCJK1LT,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODI3
24,"{""Pair828-651"": 0.0, ""Pair652-312"": 0.0, ""Pair50-318"": 0.0, ""Pair192-145"": 0.0, ""Pair652-306"": 0.0, ""Pair568-308"": 0.0, ""Pair37-319"": 0.0, ""Pair79-645"": 0.0, ""Pair618-449"": 0.0, ""Pair465-360"": 0.0}",30I4LTY1MSC6IDAUMCWGJ1BHAXI2NT,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODMX
25,"{""Pair695-237"": 0.0, ""Pair786-767"": 0.0, ""Pair60-332"": 0.0, ""Pair452-375"": 0.0, ""Pair777-141"": 0.0, ""Pair316-315"": 0.0, ""Pair755-499"": 0.0, ""Pair517-105"": 0.0, ""Pair532-408"": 0.0, ""Pair597-424"": 0.0}",30K1LTIZNYC6IDAUMCWGJ1BHAXI3OD,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODM1
26,"{""Pair438-182"": 1.0, ""Pair651-317"": 0.0, ""Pair738-455"": 0.0, ""Pair286-223"": 0.0, ""Pair251-23"": 0.0, ""Pair749-684"": 0.0, ""Pair99-244"": 0.0, ""Pair652-651"": 0.0, ""Pair331-213"": 0.0, ""Pair624-110"": 0.0}",30M4LTE4MIC6IDEUMCWGJ1BHAXI2NT,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODM5
27,"{""Pair505-223"": 0.0, ""Pair622-418"": 0.0, ""Pair160-139"": 0.0, ""Pair527-244"": 0.0, ""Pair711-190"": 0.0, ""Pair330-244"": 0.0, ""Pair310-306"": 0.0, ""Pair695-657"": 0.0, ""Pair814-689"": 0.0, ""Pair622-501"": 0.0}",30A1LTIYMYC6IDAUMCWGJ1BHAXI2MJ,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODQY
28,"{""Pair837-787"": 0.0, ""Pair836-825"": 0.0, ""Pair493-38"": 0.0, ""Pair687-461"": 0.0, ""Pair289-111"": 0.0, ""Pair847-836"": 0.0, ""Pair626-326"": 0.0, ""Pair713-308"": 0.0, ""Pair607-397"": 0.0, ""Pair7-312"": 0.0}",30M3LTC4NYC6IDAUMCWGJ1BHAXI4MZ,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODQ2
29,"{""Pair97-688"": 0.0, ""Pair574-481"": 0.0, ""Pair760-283"": 0.0, ""Pair791-613"": 0.0, ""Pair98-688"": 0.0, ""Pair683-24"": 0.0, ""Pair706-471"": 0.0, ""Pair433-189"": 0.0, ""Pair585-247"": 0.0, ""Pair46-187"": 0.0}",30CTNJG4JZOGMC4WLCANUGFPCJU3NC,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODUW
30,"{""Pair571-555"": 0.0, ""Pair213-149"": 0.0, ""Pair40-227"": 0.0, ""Pair575-400"": 0.0, ""Pair754-368"": 0.0, ""Pair76-674"": 0.0, ""Pair18-144"": 0.0, ""Pair317-313"": 0.0, ""Pair573-131"": 0.0, ""Pair564-536"": 0.0}",30CXLTU1NSC6IDAUMCWGJ1BHAXIYMT,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODU1
31,"{""Pair368-213"": 0.0, ""Pair540-316"": 0.0, ""Pair811-681"": 1.0, ""Pair709-122"": 0.0, ""Pair651-49"": 0.0, ""Pair828-315"": 0.0, ""Pair38-236"": 0.0, ""Pair331-213"": 0.0, ""Pair727-593"": 0.0, ""Pair292-10"": 0.0}",30Y4LTIXMYC6IDAUMCWGJ1BHAXI1ND,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODU4
32,"{""Pair832-559"": 0.0, ""Pair555-552"": 0.0, ""Pair823-150"": 0.0, ""Pair816-787"": 0.0, ""Pair606-321"": 1.0, ""Pair855-418"": 0.0, ""Pair79-398"": 0.0, ""Pair436-428"": 0.0, ""Pair755-499"": 1.0, ""Pair548-365"": 1.0}",30MYLTU1OSC6IDAUMCWGJ1BHAXI1NT,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODYY
33,"{""Pair50-308"": 0.0, ""Pair816-108"": 0.0, ""Pair762-150"": 0.0, ""Pair711-191"": 0.0, ""Pair68-639"": 0.0, ""Pair594-261"": 0.0, ""Pair53-341"": 0.0, ""Pair695-209"": 0.0, ""Pair63-518"": 0.0, ""Pair791-653"": 0.0}",30ATMZA4JZOGMC4WLCANUGFPCJGXNI,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODY2
34,"{""Pair342-110"": 0.0, ""Pair50-318"": 0.0, ""Pair855-368"": 0.0, ""Pair715-572"": 0.0, ""Pair650-302"": 0.0, ""Pair716-197"": 1.0, ""Pair677-271"": 0.0, ""Pair746-451"": 0.0, ""Pair539-190"": 0.0, ""Pair730-139"": 0.0}",30QYLTEXMCC6IDAUMCWGJ1BHAXI1MC,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODY5
35,"{""Pair666-657"": 0.0, ""Pair91-690"": 0.0, ""Pair437-418"": 0.0, ""Pair828-310"": 0.0, ""Pair572-293"": 0.0, ""Pair400-323"": 0.0, ""Pair402-391"": 0.0, ""Pair312-227"": 0.0, ""Pair84-100"": 0.0, ""Pair740-29"": 0.0}",30Y2LTY1NYC6IDAUMCWGJ1BHAXI5MS,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODCZ
36,"{""Pair680-443"": 0.0, ""Pair8-310"": 0.0, ""Pair31-261"": 0.0, ""Pair652-190"": 0.0, ""Pair306-191"": 0.0, ""Pair747-438"": 1.0, ""Pair142-141"": 1.0, ""Pair313-191"": 0.0, ""Pair744-380"": 0.0, ""Pair787-389"": 0.0}",30GWLTQ0MYC6IDAUMCWGJ1BHAXI4LT,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODC3
37,"{""Pair796-261"": 0.0, ""Pair390-343"": 0.0, ""Pair8-568"": 0.0, ""Pair50-294"": 0.0, ""Pair499-389"": 0.0, ""Pair7-651"": 0.0, ""Pair836-816"": 0.0, ""Pair730-452"": 0.0, ""Pair791-312"": 0.0, ""Pair549-242"": 0.0}",30K2LTI2MSC6IDAUMCWGJ1BHAXIZOT,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODGX
38,"{""Pair449-35"": 0.0, ""Pair39-30"": 0.0, ""Pair652-306"": 0.0, ""Pair762-663"": 0.0, ""Pair493-38"": 0.0, ""Pair598-393"": 0.0, ""Pair712-35"": 0.0, ""Pair400-382"": 0.0, ""Pair855-478"": 0.0, ""Pair631-573"": 0.0}",30Q5LTM1JZOGMC4WLCANUGFPCJM5LT,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODG0
39,"{""Pair57-229"": 0.0, ""Pair790-59"": 0.0, ""Pair648-535"": 0.0, ""Pair678-498"": 0.0, ""Pair593-364"": 0.0, ""Pair777-141"": 0.0, ""Pair793-131"": 0.0, ""Pair695-209"": 0.0, ""Pair662-418"": 0.0, ""Pair578-545"": 0.0}",30CTMJI5JZOGMC4WLCANUGFPCJC5MC,A1MTAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODG4
40,"{""Pair821-531"": 0.0, ""Pair562-495"": 0.0, ""Pair91-326"": 0.0, ""Pair681-188"": 0.0, ""Pair770-683"": 0.0, ""Pair622-527"": 0.0, ""Pair383-326"": 0.0, ""Pair787-254"": 0.0, ""Pair524-474"": 0.0, ""Pair836-762"": 0.0}",30IXLTUZMSC6IDAUMCWGJ1BHAXI1NJ,A1MJAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODKY
41,"{""Pair449-34"": 0.0, ""Pair755-499"": 0.0, ""Pair730-160"": 0.0, ""Pair8-306"": 0.0, ""Pair570-228"": 0.0, ""Pair564-222"": 0.0, ""Pair521-184"": 0.0, ""Pair49-313"": 0.0, ""Pair612-208"": 0.0, ""Pair193-10"": 0.0}",30Q5LTM0JZOGMC4WLCANUGFPCJC1NS,A1MJAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODK2
42,"{""Pair755-180"": 0.0, ""Pair390-319"": 0.0, ""Pair800-511"": 1.0, ""Pair796-612"": 0.0, ""Pair499-254"": 0.0, ""Pair713-674"": 0.0, ""Pair478-109"": 0.0, ""Pair706-497"": 0.0, ""Pair666-592"": 0.0, ""Pair383-375"": 0.0}",30U1LTE4MCC6IDAUMCWGJ1BHAXIZOT,A1MJAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WODK5
43,"{""Pair381-274"": 0.0, ""Pair438-263"": 0.0, ""Pair559-149"": 0.0, ""Pair449-310"": 0.0, ""Pair393-392"": 0.0, ""Pair312-311"": 0.0, ""Pair784-451"": 0.0, ""Pair662-622"": 0.0, ""Pair7-310"": 0.0, ""Pair677-608"": 0.0}",30GXLTI3NCC6IDAUMCWGJ1BHAXI0MZ,A1MJAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTAZ
44,"{""Pair430-102"": 0.0, ""Pair449-310"": 0.0, ""Pair711-191"": 0.0, ""Pair769-591"": 0.0, ""Pair562-492"": 0.0, ""Pair584-294"": 0.0, ""Pair777-141"": 0.0, ""Pair706-383"": 0.0, ""Pair754-201"": 0.0, ""Pair99-347"": 0.0}",30MWLTEWMIC6IDAUMCWGJ1BHAXI0ND,A1MZAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTA2
45,"{""Pair792-791"": 0.0, ""Pair98-259"": 0.0, ""Pair772-199"": 0.0, ""Pair749-684"": 0.0, ""Pair761-638"": 0.0, ""Pair375-223"": 0.0, ""Pair334-277"": 0.0, ""Pair408-216"": 0.0, ""Pair238-234"": 0.0, ""Pair787-775"": 0.0}",30KYLTC5MSC6IDAUMCWGJ1BHAXI5OC,A1MZAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTEW
46,"{""Pair79-397"": 0.0, ""Pair715-404"": 0.0, ""Pair823-150"": 0.0, ""Pair452-286"": 0.0, ""Pair96-136"": 0.0, ""Pair316-311"": 0.0, ""Pair663-150"": 0.0, ""Pair706-626"": 0.0, ""Pair418-330"": 0.0, ""Pair396-291"": 1.0}",30KTMZK3JZOGMC4WLCANUGFPCJCXNS,A1MZAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTEZ
47,"{""Pair836-663"": 0.0, ""Pair497-471"": 0.0, ""Pair223-160"": 1.0, ""Pair653-229"": 0.0, ""Pair8-651"": 0.0, ""Pair791-562"": 0.0, ""Pair578-137"": 0.0, ""Pair402-257"": 0.0, ""Pair350-127"": 0.0, ""Pair310-191"": 0.0}",30M2LTY2MYC6IDAUMCWGJ1BHAXI0OT,A1MZAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTE3
48,"{""Pair755-180"": 0.0, ""Pair632-390"": 0.0, ""Pair283-186"": 0.0, ""Pair87-407"": 0.0, ""Pair770-683"": 0.0, ""Pair812-283"": 0.0, ""Pair53-341"": 0.0, ""Pair844-739"": 0.0, ""Pair263-215"": 1.0, ""Pair832-149"": 0.0}",30U1LTE4MCC6IDAUMCWGJ1BHAXI2MZ,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTIX
49,"{""Pair674-180"": 0.0, ""Pair828-49"": 0.0, ""Pair562-360"": 0.0, ""Pair396-291"": 0.0, ""Pair662-133"": 0.0, ""Pair805-670"": 0.0, ""Pair713-308"": 0.0, ""Pair772-198"": 0.0, ""Pair283-230"": 0.0, ""Pair597-424"": 0.0}",30C0LTE4MCC6IDAUMCWGJ1BHAXI4MJ,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTI0
50,"{""Pair632-390"": 0.0, ""Pair640-526"": 0.0, ""Pair390-219"": 0.0, ""Pair820-263"": 0.0, ""Pair162-161"": 1.0, ""Pair606-163"": 0.0, ""Pair555-538"": 0.0, ""Pair494-306"": 0.0, ""Pair577-524"": 1.0, ""Pair50-308"": 0.0}",30MYLTM5MCC6IDAUMCWGJ1BHAXI2ND,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTI3
51,"{""Pair368-330"": 0.0, ""Pair741-740"": 0.0, ""Pair264-209"": 0.0, ""Pair690-160"": 0.0, ""Pair695-229"": 0.0, ""Pair438-349"": 0.0, ""Pair393-392"": 0.0, ""Pair178-176"": 1.0, ""Pair749-701"": 0.0, ""Pair791-695"": 0.0}",30Y4LTMZMCC6IDAUMCWGJ1BHAXI3ND,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTMZ
52,"{""Pair836-254"": 0.0, ""Pair331-233"": 0.0, ""Pair789-227"": 0.0, ""Pair330-233"": 0.0, ""Pair755-254"": 0.0, ""Pair592-336"": 0.0, ""Pair622-621"": 0.0, ""Pair704-274"": 0.0, ""Pair307-306"": 0.0, ""Pair75-745"": 0.0}",30M2LTI1NCC6IDAUMCWGJ1BHAXIZMZ,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTM3
53,"{""Pair821-531"": 1.0, ""Pair312-311"": 0.0, ""Pair844-475"": 0.0, ""Pair64-344"": 0.0, ""Pair684-27"": 0.0, ""Pair497-223"": 0.0, ""Pair156-150"": 0.0, ""Pair430-214"": 0.0, ""Pair548-365"": 0.0, ""Pair561-47"": 0.0}",30IXLTUZMSC6IDEUMCWGJ1BHAXIZMT,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTQW
54,"{""Pair75-728"": 0.0, ""Pair837-825"": 0.0, ""Pair822-648"": 0.0, ""Pair802-525"": 0.0, ""Pair718-571"": 0.0, ""Pair772-198"": 0.0, ""Pair632-389"": 0.0, ""Pair156-150"": 0.0, ""Pair825-156"": 0.0, ""Pair229-149"": 0.0}",30UTNZI4JZOGMC4WLCANUGFPCJGZNY,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTQ0
55,"{""Pair815-30"": 0.0, ""Pair54-495"": 0.0, ""Pair427-257"": 0.0, ""Pair711-311"": 0.0, ""Pair53-495"": 0.0, ""Pair844-56"": 0.0, ""Pair559-341"": 0.0, ""Pair662-622"": 0.0, ""Pair612-430"": 0.0, ""Pair605-149"": 0.0}",30E1LTMWJZOGMC4WLCANUGFPCJU0LT,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTQ4
56,"{""Pair381-274"": 0.0, ""Pair787-762"": 0.0, ""Pair251-23"": 0.0, ""Pair49-317"": 0.0, ""Pair594-261"": 0.0, ""Pair816-107"": 0.0, ""Pair599-251"": 0.0, ""Pair662-622"": 0.0, ""Pair348-324"": 0.0, ""Pair561-47"": 0.0}",30GXLTI3NCC6IDAUMCWGJ1BHAXI3OD,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTUX
57,"{""Pair710-644"": 0.0, ""Pair626-497"": 0.0, ""Pair756-557"": 1.0, ""Pair413-193"": 0.0, ""Pair568-308"": 0.0, ""Pair855-717"": 0.0, ""Pair787-150"": 0.0, ""Pair594-360"": 0.0, ""Pair501-500"": 0.0, ""Pair626-605"": 0.0}",30EWLTY0NCC6IDAUMCWGJ1BHAXI2MJ,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTU1
58,"{""Pair499-156"": 1.0, ""Pair794-362"": 0.0, ""Pair234-107"": 0.0, ""Pair7-566"": 0.0, ""Pair711-190"": 0.0, ""Pair75-388"": 0.0, ""Pair653-562"": 0.0, ""Pair829-313"": 0.0, ""Pair546-482"": 0.0, ""Pair517-105"": 0.0}",30K5LTE1NIC6IDEUMCWGJ1BHAXI3OT,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTU5
59,"{""Pair569-227"": 0.0, ""Pair630-557"": 0.0, ""Pair652-307"": 0.0, ""Pair344-14"": 0.0, ""Pair7-568"": 0.0, ""Pair761-360"": 0.0, ""Pair311-310"": 0.0, ""Pair581-259"": 0.0, ""Pair38-174"": 0.0, ""Pair677-229"": 0.0}",30Y5LTIYNYC6IDAUMCWGJ1BHAXI2MZ,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTYY
60,"{""Pair816-755"": 0.0, ""Pair395-23"": 0.0, ""Pair396-394"": 0.0, ""Pair449-34"": 0.0, ""Pair613-465"": 0.0, ""Pair730-326"": 0.0, ""Pair775-755"": 0.0, ""Pair682-478"": 0.0, ""Pair61-205"": 0.0, ""Pair612-209"": 0.0}",30E2LTC1NSC6IDAUMCWGJ1BHAXIZOT,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTY2
61,"{""Pair527-368"": 0.0, ""Pair341-229"": 0.0, ""Pair327-305"": 0.0, ""Pair179-175"": 0.0, ""Pair836-816"": 0.0, ""Pair589-585"": 0.0, ""Pair613-465"": 0.0, ""Pair524-451"": 0.0, ""Pair92-383"": 0.0, ""Pair608-476"": 0.0}",30I3LTM2OCC6IDAUMCWGJ1BHAXIZND,A1NDAUODGWLJA0,3L0YOCAXMZO0ODOYMC4WOTCY
