id,content,assignment_id,worker_id,task_id
22,"{""Pair98-230"": 0.0, ""Pair192-10"": 0.0, ""Pair452-286"": 0.0, ""Pair749-684"": 1.0, ""Pair847-254"": 0.0, ""Pair191-167"": 0.0, ""Pair828-789"": 0.0, ""Pair821-784"": 0.0, ""Pair342-233"": 0.0, ""Pair605-255"": 0.0}",30GTMJMWJZOGMC4WLCANUGFPCJE5MI,A1MTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTMW
23,"{""Pair787-755"": 0.0, ""Pair632-499"": 0.0, ""Pair192-10"": 0.0, ""Pair413-193"": 0.0, ""Pair7-652"": 0.0, ""Pair395-273"": 0.0, ""Pair244-186"": 0.0, ""Pair380-164"": 1.0, ""Pair51-314"": 0.0, ""Pair267-19"": 0.0}",30G3LTC1NSC6IDAUMCWGJ1BHAXI2MZ,A1MTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTMZ
24,"{""Pair653-360"": 0.0, ""Pair318-190"": 1.0, ""Pair311-310"": 0.0, ""Pair290-229"": 0.0, ""Pair857-472"": 0.0, ""Pair377-347"": 0.0, ""Pair310-190"": 0.0, ""Pair662-110"": 0.0, ""Pair494-319"": 0.0, ""Pair261-209"": 0.0}",30UZLTM2MCC6IDAUMCWGJ1BHAXIZMT,A1MJAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTM3
25,"{""Pair8-310"": 0.0, ""Pair316-311"": 0.0, ""Pair499-389"": 0.0, ""Pair717-244"": 0.0, ""Pair473-116"": 1.0, ""Pair388-310"": 0.0, ""Pair572-230"": 0.0, ""Pair326-160"": 0.0, ""Pair51-314"": 0.0, ""Pair310-190"": 0.0}",300ZMTANOIAWLJASICDQYWLYMZE2LT,A1MJAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTQX
26,"{""Pair318-190"": 0.0, ""Pair601-145"": 0.0, ""Pair717-244"": 0.0, ""Pair7-652"": 0.0, ""Pair821-784"": 0.0, ""Pair755-150"": 0.0, ""Pair816-156"": 0.0, ""Pair267-19"": 0.0, ""Pair395-394"": 0.0, ""Pair49-190"": 0.0}",30E4LTE5MCC6IDAUMCWGJ1BHAXI2MD,A1MJAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTQ1
27,"{""Pair401-355"": 0.0, ""Pair787-755"": 1.0, ""Pair540-227"": 0.0, ""Pair413-193"": 0.0, ""Pair626-452"": 0.0, ""Pair473-116"": 0.0, ""Pair828-789"": 0.0, ""Pair504-239"": 0.0, ""Pair380-164"": 0.0, ""Pair383-375"": 0.0}",30AXLTM1NSC6IDAUMCWGJ1BHAXI3OD,A1MJAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTQ4
28,"{""Pair98-230"": 0.0, ""Pair540-227"": 0.0, ""Pair552-538"": 0.0, ""Pair749-684"": 0.0, ""Pair770-640"": 0.0, ""Pair377-347"": 0.0, ""Pair380-164"": 0.0, ""Pair573-132"": 0.0, ""Pair494-319"": 0.0, ""Pair412-229"": 0.0}",30GTMJMWJZOGMC4WLCANUGFPCJU0MC,A1MZAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTUZ
29,"{""Pair75-388"": 0.0, ""Pair18-17"": 1.0, ""Pair632-499"": 0.0, ""Pair552-538"": 0.0, ""Pair49-190"": 0.0, ""Pair825-663"": 0.0, ""Pair847-254"": 0.0, ""Pair715-712"": 0.0, ""Pair395-394"": 0.0, ""Pair605-149"": 0.0}",30UTMZG4JZOGMC4WLCANUGFPCJE4LT,A1MZAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTU3
30,"{""Pair855-527"": 0.0, ""Pair51-314"": 0.0, ""Pair787-499"": 0.0, ""Pair311-310"": 0.0, ""Pair380-164"": 0.0, ""Pair810-483"": 0.0, ""Pair662-110"": 0.0, ""Pair180-176"": 0.0, ""Pair310-190"": 0.0, ""Pair777-679"": 0.0}",30U1LTUYNYC6IDAUMCWGJ1BHAXI1MS,A1MZAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTYW
31,"{""Pair787-755"": 0.0, ""Pair342-233"": 0.0, ""Pair552-538"": 0.0, ""Pair568-540"": 0.0, ""Pair712-376"": 0.0, ""Pair573-132"": 0.0, ""Pair7-49"": 0.0, ""Pair494-319"": 0.0, ""Pair564-536"": 0.0, ""Pair605-149"": 0.0}",30G3LTC1NSC6IDAUMCWGJ1BHAXIZND,A1MZAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTY0
32,"{""Pair690-626"": 0.0, ""Pair632-499"": 0.0, ""Pair7-652"": 0.0, ""Pair825-663"": 0.0, ""Pair857-7"": 0.0, ""Pair377-347"": 0.0, ""Pair395-273"": 0.0, ""Pair755-150"": 0.0, ""Pair292-10"": 0.0, ""Pair75-674"": 0.0}",30KWLTYYNIC6IDAUMCWGJ1BHAXI2MZ,A1NDAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTY4
33,"{""Pair626-505"": 0.0, ""Pair653-360"": 0.0, ""Pair640-144"": 0.0, ""Pair855-754"": 0.0, ""Pair394-275"": 0.0, ""Pair395-394"": 0.0, ""Pair573-132"": 0.0, ""Pair605-149"": 0.0, ""Pair791-681"": 0.0, ""Pair605-255"": 0.0}",30I2LTUWNSC6IDAUMCWGJ1BHAXI2NT,A1NDAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTCY
34,"{""Pair690-626"": 0.0, ""Pair401-355"": 0.0, ""Pair787-499"": 0.0, ""Pair473-116"": 0.0, ""Pair653-360"": 0.0, ""Pair828-789"": 0.0, ""Pair72-369"": 0.0, ""Pair412-229"": 0.0, ""Pair310-190"": 0.0, ""Pair777-679"": 0.0}",30KWLTYYNIC6IDAUMCWGJ1BHAXI0MD,A1NDAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTC1
35,"{""Pair8-310"": 0.0, ""Pair98-688"": 0.0, ""Pair568-50"": 0.0, ""Pair569-307"": 0.0, ""Pair826-563"": 0.0, ""Pair605-255"": 0.0, ""Pair267-19"": 0.0, ""Pair292-10"": 0.0, ""Pair855-754"": 0.0, ""Pair261-208"": 0.0}",300ZMTANOIAWLJASICDQYWLYOTGTNJ,A1NDAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTC5
36,"{""Pair653-360"": 0.0, ""Pair39-178"": 0.0, ""Pair98-688"": 0.0, ""Pair569-307"": 0.0, ""Pair574-481"": 0.0, ""Pair568-540"": 0.0, ""Pair690-626"": 0.0, ""Pair816-156"": 0.0, ""Pair494-319"": 0.0, ""Pair539-190"": 0.0}",30UZLTM2MCC6IDAUMCWGJ1BHAXIZOS,A1NDAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTGZ
37,"{""Pair413-193"": 0.0, ""Pair401-355"": 0.0, ""Pair820-263"": 0.0, ""Pair192-10"": 0.0, ""Pair717-244"": 0.0, ""Pair552-4"": 0.0, ""Pair821-784"": 0.0, ""Pair755-150"": 0.0, ""Pair703-464"": 0.0, ""Pair493-275"": 0.0}",30EZLTE5MYC6IDAUMCWGJ1BHAXI0MD,A1NDAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTG2
38,"{""Pair91-452"": 0.0, ""Pair653-495"": 0.0, ""Pair703-464"": 0.0, ""Pair530-515"": 0.0, ""Pair828-789"": 0.0, ""Pair326-160"": 0.0, ""Pair855-244"": 0.0, ""Pair754-142"": 0.0, ""Pair92-383"": 0.0, ""Pair527-244"": 0.0}",30ETNDUYJZOGMC4WLCANUGFPCJY1MY,A1NDAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTKW
39,"{""Pair787-499"": 0.0, ""Pair540-227"": 0.0, ""Pair452-286"": 0.0, ""Pair825-663"": 0.0, ""Pair832-605"": 0.0, ""Pair747-591"": 0.0, ""Pair494-319"": 0.0, ""Pair836-431"": 0.0, ""Pair564-536"": 0.0, ""Pair791-681"": 0.0}",30G3LTQ5OSC6IDAUMCWGJ1BHAXI1ND,A1NDAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTK0
40,"{""Pair91-452"": 0.0, ""Pair383-375"": 0.0, ""Pair330-109"": 0.0, ""Pair640-144"": 0.0, ""Pair473-116"": 0.0, ""Pair90-3"": 0.0, ""Pair377-342"": 0.0, ""Pair395-273"": 0.0, ""Pair51-314"": 0.0, ""Pair261-208"": 0.0}",30ETNDUYJZOGMC4WLCANUGFPCJM4MY,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNTK3
41,"{""Pair855-527"": 0.0, ""Pair401-355"": 1.0, ""Pair316-311"": 1.0, ""Pair717-244"": 0.0, ""Pair847-254"": 0.0, ""Pair691-372"": 0.0, ""Pair331-133"": 0.0, ""Pair452-286"": 1.0, ""Pair46-187"": 0.0, ""Pair564-536"": 0.0}",30U1LTUYNYC6IDAUMCWGJ1BHAXI0MD,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJAX
42,"{""Pair605-417"": 0.0, ""Pair482-218"": 0.0, ""Pair847-254"": 0.0, ""Pair832-605"": 0.0, ""Pair690-626"": 0.0, ""Pair821-784"": 0.0, ""Pair662-110"": 0.0, ""Pair312-227"": 0.0, ""Pair51-314"": 0.0, ""Pair412-229"": 0.0}",30A1LTQXNYC6IDAUMCWGJ1BHAXI0OD,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJA0
43,"{""Pair273-102"": 0.0, ""Pair192-10"": 0.0, ""Pair311-310"": 0.0, ""Pair626-471"": 0.0, ""Pair825-663"": 0.0, ""Pair568-50"": 0.0, ""Pair626-452"": 0.0, ""Pair677-271"": 0.0, ""Pair380-164"": 0.0, ""Pair640-144"": 0.0}",30CZLTEWMIC6IDAUMCWGJ1BHAXIXOT,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJA4
44,"{""Pair626-505"": 0.0, ""Pair653-360"": 0.0, ""Pair652-494"": 0.0, ""Pair98-230"": 0.0, ""Pair499-389"": 0.0, ""Pair738-308"": 0.0, ""Pair626-452"": 0.0, ""Pair855-244"": 0.0, ""Pair70-355"": 0.0, ""Pair855-754"": 0.0}",30I2LTUWNSC6IDAUMCWGJ1BHAXI2NT,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJEY
45,"{""Pair75-388"": 0.0, ""Pair754-142"": 0.0, ""Pair717-244"": 0.0, ""Pair527-244"": 0.0, ""Pair290-229"": 0.0, ""Pair690-626"": 0.0, ""Pair816-156"": 0.0, ""Pair539-190"": 0.0, ""Pair92-383"": 0.0, ""Pair814-628"": 0.0}",30UTMZG4JZOGMC4WLCANUGFPCJC1NC,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJE1
46,"{""Pair8-310"": 0.0, ""Pair605-417"": 0.0, ""Pair612-261"": 0.0, ""Pair91-452"": 0.0, ""Pair744-116"": 0.0, ""Pair832-605"": 0.0, ""Pair331-133"": 0.0, ""Pair395-273"": 0.0, ""Pair7-49"": 0.0, ""Pair855-244"": 0.0}",300ZMTANOIAWLJASICDQYWLYNJA1LT,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJE5
47,"{""Pair619-461"": 0.0, ""Pair8-310"": 0.0, ""Pair605-417"": 0.0, ""Pair18-17"": 1.0, ""Pair452-286"": 0.0, ""Pair290-229"": 0.0, ""Pair855-527"": 0.0, ""Pair832-605"": 0.0, ""Pair830-100"": 0.0, ""Pair539-190"": 0.0}",30E5LTQ2MSC6IDAUMCWGJ1BHAXI4LT,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJIY
48,"{""Pair452-286"": 0.0, ""Pair626-471"": 0.0, ""Pair568-50"": 0.0, ""Pair377-347"": 0.0, ""Pair821-784"": 0.0, ""Pair395-273"": 0.0, ""Pair825-156"": 0.0, ""Pair573-132"": 0.0, ""Pair228-171"": 0.0, ""Pair310-190"": 0.0}",30UYLTI4NIC6IDAUMCWGJ1BHAXI2MJ,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJI2
49,"{""Pair18-17"": 1.0, ""Pair318-190"": 0.0, ""Pair49-190"": 0.0, ""Pair568-540"": 1.0, ""Pair568-50"": 0.0, ""Pair574-481"": 0.0, ""Pair473-116"": 0.0, ""Pair855-244"": 0.0, ""Pair316-135"": 0.0, ""Pair564-536"": 0.0}",30GTMTCNOIAXLJASICDQYWLYMZE4LT,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJI5
50,"{""Pair612-261"": 0.0, ""Pair401-355"": 0.0, ""Pair55-339"": 0.0, ""Pair290-229"": 0.0, ""Pair98-688"": 0.0, ""Pair640-144"": 0.0, ""Pair828-789"": 0.0, ""Pair494-319"": 0.0, ""Pair564-536"": 0.0, ""Pair75-674"": 0.0}",30EYLTI2MSC6IDAUMCWGJ1BHAXI0MD,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJMZ
51,"{""Pair605-417"": 0.0, ""Pair7-568"": 0.0, ""Pair540-227"": 0.0, ""Pair632-499"": 0.0, ""Pair626-471"": 0.0, ""Pair59-112"": 0.0, ""Pair573-132"": 0.0, ""Pair395-394"": 0.0, ""Pair695-666"": 0.0, ""Pair552-4"": 0.0}",30A1LTQXNYC6IDAUMCWGJ1BHAXI3LT,A1NTAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJM3
52,"{""Pair653-360"": 0.0, ""Pair316-311"": 0.0, ""Pair515-238"": 0.0, ""Pair749-684"": 0.0, ""Pair568-50"": 1.0, ""Pair568-540"": 0.0, ""Pair377-342"": 0.0, ""Pair312-227"": 0.0, ""Pair821-784"": 0.0, ""Pair267-19"": 0.0}",30UZLTM2MCC6IDAUMCWGJ1BHAXIZMT,A1NJAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJQW
53,"{""Pair91-452"": 0.0, ""Pair192-10"": 0.0, ""Pair507-351"": 0.0, ""Pair574-481"": 0.0, ""Pair395-273"": 0.0, ""Pair677-271"": 0.0, ""Pair747-591"": 0.0, ""Pair605-255"": 0.0, ""Pair855-754"": 0.0, ""Pair261-208"": 0.0}",30ETNDUYJZOGMC4WLCANUGFPCJE5MI,A1NJAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJQ0
54,"{""Pair612-261"": 0.0, ""Pair316-311"": 0.0, ""Pair192-10"": 0.0, ""Pair413-193"": 0.0, ""Pair626-471"": 0.0, ""Pair825-663"": 0.0, ""Pair814-796"": 0.0, ""Pair755-150"": 0.0, ""Pair46-187"": 0.0, ""Pair703-464"": 0.0}",30EYLTI2MSC6IDAUMCWGJ1BHAXIZMT,A1NJAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJQ3
55,"{""Pair626-505"": 0.0, ""Pair605-417"": 0.0, ""Pair56-244"": 0.0, ""Pair311-310"": 0.0, ""Pair747-591"": 0.0, ""Pair330-109"": 0.0, ""Pair677-271"": 0.0, ""Pair413-193"": 1.0, ""Pair326-160"": 1.0, ""Pair7-49"": 1.0}",30I2LTUWNSC6IDAUMCWGJ1BHAXI2MD,A1NJAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJUX
56,"{""Pair91-452"": 0.0, ""Pair754-142"": 0.0, ""Pair192-10"": 0.0, ""Pair744-63"": 0.0, ""Pair749-684"": 0.0, ""Pair331-133"": 0.0, ""Pair755-150"": 0.0, ""Pair326-160"": 0.0, ""Pair539-190"": 0.0, ""Pair605-255"": 0.0}",30ETNDUYJZOGMC4WLCANUGFPCJC1NC,A1NZAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJU1
57,"{""Pair855-527"": 0.0, ""Pair653-495"": 0.0, ""Pair318-190"": 0.0, ""Pair717-244"": 0.0, ""Pair749-684"": 0.0, ""Pair855-754"": 0.0, ""Pair180-176"": 0.0, ""Pair87-208"": 0.0, ""Pair564-536"": 0.0, ""Pair75-674"": 0.0}",30U1LTUYNYC6IDAUMCWGJ1BHAXI2NT,A1NZAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJU4
58,"{""Pair834-526"": 0.0, ""Pair91-452"": 0.0, ""Pair192-10"": 0.0, ""Pair290-229"": 0.0, ""Pair375-223"": 0.0, ""Pair330-109"": 1.0, ""Pair331-133"": 0.0, ""Pair755-150"": 0.0, ""Pair816-156"": 0.0, ""Pair383-375"": 0.0}",30M0LTUYNIC6IDAUMCWGJ1BHAXI5MS,A1NZAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJYY
59,"{""Pair8-518"": 1.0, ""Pair318-190"": 0.0, ""Pair825-663"": 0.0, ""Pair703-464"": 0.0, ""Pair552-538"": 0.0, ""Pair564-536"": 0.0, ""Pair46-187"": 0.0, ""Pair527-244"": 0.0, ""Pair261-209"": 0.0, ""Pair261-208"": 0.0}",3001MTGNOIAXLJASICDQYWLYMZE4LT,A1NZAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJY1
60,"{""Pair539-190"": 0.0, ""Pair98-230"": 0.0, ""Pair18-17"": 1.0, ""Pair413-193"": 0.0, ""Pair851-170"": 0.0, ""Pair855-244"": 0.0, ""Pair326-160"": 0.0, ""Pair331-133"": 0.0, ""Pair619-461"": 0.0, ""Pair605-255"": 0.0}",30M5LTE5MCC6IDAUMCWGJ1BHAXI5OC,A1ODAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJY5
61,"{""Pair690-626"": 0.0, ""Pair290-229"": 0.0, ""Pair452-286"": 0.0, ""Pair825-663"": 0.0, ""Pair48-109"": 0.0, ""Pair855-109"": 0.0, ""Pair574-481"": 0.0, ""Pair825-156"": 0.0, ""Pair267-19"": 0.0, ""Pair261-208"": 0.0}",30KWLTYYNIC6IDAUMCWGJ1BHAXIYOT,A1ODAUODGWLJA0,3L0XMYAXNJOXMTOXOC4ZNJCZ
